edge_type_id target_query source_query syn_weight weight_function weight_sigma delay dynamics_params model_template
735 node_type_id=='507996688' pop_name=='e5Rbp4' 16.1159044459 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
736 node_type_id=='507996688' pop_name=='e23Cux2' 14.4554779272 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
737 node_type_id=='507996688' pop_name=='i6Pvalb' -0.1365111906 DirectionRule_others 90.0 0.9 i2e.json static_synapse
738 node_type_id=='507996688' pop_name=='e4Scnn1a' 30.7667266695 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
739 node_type_id=='507996688' pop_name=='i23Pvalb' -0.33706466814900005 DirectionRule_others 90.0 0.9 i2e.json static_synapse
740 node_type_id=='507996688' pop_name=='i6Htr3a' -0.471890535409 DirectionRule_others 90.0 1.5 i2e.json static_synapse
741 node_type_id=='507996688' pop_name=='i5Htr3a' -0.471890535409 DirectionRule_others 90.0 1.5 i2e.json static_synapse
742 node_type_id=='507996688' pop_name=='i23Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
743 node_type_id=='507996688' pop_name=='e4Rorb' 30.7667266695 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
744 node_type_id=='507996688' pop_name=='e4other' 30.7667266695 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
745 node_type_id=='507996688' pop_name=='i5Pvalb' -1.36511190601 DirectionRule_others 90.0 0.9 i2e.json static_synapse
746 node_type_id=='507996688' pop_name=='i4Pvalb' -1.23028603875 DirectionRule_others 90.0 0.9 i2e.json static_synapse
747 node_type_id=='507996688' pop_name=='i23Sst' -0.370771134964 DirectionRule_others 90.0 1.5 i2e.json static_synapse
748 node_type_id=='507996688' pop_name=='i4Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
749 node_type_id=='507996688' pop_name=='i4Sst' -0.471890535409 DirectionRule_others 90.0 1.5 i2e.json static_synapse
750 node_type_id=='507996688' pop_name=='e4Nr5a1' 30.7667266695 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
751 node_type_id=='507996688' pop_name=='i1Htr3a' -0.7078358031149999 DirectionRule_others 90.0 3.8 i2e.json static_synapse
752 node_type_id=='507996688' pop_name=='i5Sst' -0.455037302002 DirectionRule_others 90.0 1.5 i2e.json static_synapse
753 node_type_id=='507996688' pop_name=='e5noRbp4' 16.1159044459 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
754 node_type_id=='507996688' pop_name=='i6Sst' -0.455037302002 DirectionRule_others 90.0 1.5 i2e.json static_synapse
755 node_type_id=='507996688' pop_name=='e6Ntsr1' 4.4929188152199995 DirectionRule_EE 30.0 3.5 e2e.json static_synapse
756 node_type_id=='482690728' pop_name=='e5Rbp4' 1.3604518246700001 DirectionRule_others 90.0 1.5 e2i.json static_synapse
757 node_type_id=='482690728' pop_name=='e23Cux2' 1.38661435976 DirectionRule_others 90.0 1.5 e2i.json static_synapse
758 node_type_id=='482690728' pop_name=='i6Pvalb' -0.591814586859 DirectionRule_others 50.0 1.2 i2i.json static_synapse
759 node_type_id=='482690728' pop_name=='e4Scnn1a' 1.3604518246700001 DirectionRule_others 90.0 1.5 e2i.json static_synapse
760 node_type_id=='482690728' pop_name=='i23Pvalb' -0.0 DirectionRule_others 50.0 1.2 i2i.json static_synapse
761 node_type_id=='482690728' pop_name=='i6Htr3a' -0.476338569911 DirectionRule_others 50.0 1.5 i2i.json static_synapse
762 node_type_id=='482690728' pop_name=='i5Htr3a' -0.476338569911 DirectionRule_others 50.0 1.5 i2i.json static_synapse
763 node_type_id=='482690728' pop_name=='i23Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
764 node_type_id=='482690728' pop_name=='e4Rorb' 1.3604518246700001 DirectionRule_others 90.0 1.5 e2i.json static_synapse
765 node_type_id=='482690728' pop_name=='e4other' 1.3604518246700001 DirectionRule_others 90.0 1.5 e2i.json static_synapse
766 node_type_id=='482690728' pop_name=='i5Pvalb' -0.591814586859 DirectionRule_others 50.0 1.2 i2i.json static_synapse
767 node_type_id=='482690728' pop_name=='i4Pvalb' -0.606249088978 DirectionRule_others 50.0 1.2 i2i.json static_synapse
768 node_type_id=='482690728' pop_name=='i23Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
769 node_type_id=='482690728' pop_name=='i4Htr3a' -0.476338569911 DirectionRule_others 50.0 1.5 i2i.json static_synapse
770 node_type_id=='482690728' pop_name=='i4Sst' -0.404166059318 DirectionRule_others 50.0 1.5 i2i.json static_synapse
771 node_type_id=='482690728' pop_name=='e4Nr5a1' 1.3604518246700001 DirectionRule_others 90.0 1.5 e2i.json static_synapse
772 node_type_id=='482690728' pop_name=='i1Htr3a' -0.0 DirectionRule_others 50.0 3.8 i2i.json static_synapse
773 node_type_id=='482690728' pop_name=='i5Sst' -0.577380084741 DirectionRule_others 50.0 1.5 i2i.json static_synapse
774 node_type_id=='482690728' pop_name=='e5noRbp4' 1.3604518246700001 DirectionRule_others 90.0 1.5 e2i.json static_synapse
775 node_type_id=='482690728' pop_name=='i6Sst' -0.577380084741 DirectionRule_others 50.0 1.5 i2i.json static_synapse
776 node_type_id=='482690728' pop_name=='e6Ntsr1' 1.3604518246700001 DirectionRule_others 90.0 1.5 e2i.json static_synapse
777 node_type_id=='490916919' pop_name=='e5Rbp4' 14.766130670599999 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
778 node_type_id=='490916919' pop_name=='e23Cux2' 13.244771753 DirectionRule_EE 30.0 1.8 e2e.json static_synapse
779 node_type_id=='490916919' pop_name=='i6Pvalb' -0.125077812739 DirectionRule_others 90.0 0.9 i2e.json static_synapse
780 node_type_id=='490916919' pop_name=='e4Scnn1a' 28.189885825799998 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
781 node_type_id=='490916919' pop_name=='i23Pvalb' -0.308834105528 DirectionRule_others 90.0 0.9 i2e.json static_synapse
782 node_type_id=='490916919' pop_name=='i6Htr3a' -0.43236774774 DirectionRule_others 90.0 1.5 i2e.json static_synapse
783 node_type_id=='490916919' pop_name=='i5Htr3a' -0.43236774774 DirectionRule_others 90.0 1.5 i2e.json static_synapse
784 node_type_id=='490916919' pop_name=='i23Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
785 node_type_id=='490916919' pop_name=='e4Rorb' 28.189885825799998 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
786 node_type_id=='490916919' pop_name=='e4other' 28.189885825799998 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
787 node_type_id=='490916919' pop_name=='i5Pvalb' -1.2507781273899998 DirectionRule_others 90.0 0.9 i2e.json static_synapse
788 node_type_id=='490916919' pop_name=='i4Pvalb' -1.1272444851799999 DirectionRule_others 90.0 0.9 i2e.json static_synapse
789 node_type_id=='490916919' pop_name=='i23Sst' -0.339717516082 DirectionRule_others 90.0 1.5 i2e.json static_synapse
790 node_type_id=='490916919' pop_name=='i4Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
791 node_type_id=='490916919' pop_name=='i4Sst' -0.43236774774 DirectionRule_others 90.0 1.5 i2e.json static_synapse
792 node_type_id=='490916919' pop_name=='e4Nr5a1' 28.189885825799998 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
793 node_type_id=='490916919' pop_name=='i1Htr3a' -0.64855162161 DirectionRule_others 90.0 3.8 i2e.json static_synapse
794 node_type_id=='490916919' pop_name=='i5Sst' -0.416926042464 DirectionRule_others 90.0 1.5 i2e.json static_synapse
795 node_type_id=='490916919' pop_name=='e5noRbp4' 14.766130670599999 DirectionRule_EE 30.0 1.5 e2e.json static_synapse
796 node_type_id=='490916919' pop_name=='i6Sst' -0.416926042464 DirectionRule_others 90.0 1.5 i2e.json static_synapse
797 node_type_id=='490916919' pop_name=='e6Ntsr1' 4.11661824757 DirectionRule_EE 30.0 3.5 e2e.json static_synapse
798 node_type_id=='464188580' pop_name=='e5Rbp4' 2.88078106592 DirectionRule_others 90.0 1.5 e2i.json static_synapse
799 node_type_id=='464188580' pop_name=='e23Cux2' 8.29411691508 DirectionRule_others 90.0 1.5 e2i.json static_synapse
800 node_type_id=='464188580' pop_name=='i6Pvalb' -0.0 DirectionRule_others 50.0 1.2 i2i.json static_synapse
801 node_type_id=='464188580' pop_name=='e4Scnn1a' 2.88078106592 DirectionRule_others 90.0 1.5 e2i.json static_synapse
802 node_type_id=='464188580' pop_name=='i23Pvalb' -0.716101697326 DirectionRule_others 50.0 1.2 i2i.json static_synapse
803 node_type_id=='464188580' pop_name=='i6Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
804 node_type_id=='464188580' pop_name=='i5Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
805 node_type_id=='464188580' pop_name=='i23Htr3a' -0.646238117099 DirectionRule_others 50.0 1.5 i2i.json static_synapse
806 node_type_id=='464188580' pop_name=='e4Rorb' 2.88078106592 DirectionRule_others 90.0 1.5 e2i.json static_synapse
807 node_type_id=='464188580' pop_name=='e4other' 2.88078106592 DirectionRule_others 90.0 1.5 e2i.json static_synapse
808 node_type_id=='464188580' pop_name=='i5Pvalb' -0.0 DirectionRule_others 50.0 1.2 i2i.json static_synapse
809 node_type_id=='464188580' pop_name=='i4Pvalb' -0.716101697326 DirectionRule_others 50.0 1.2 i2i.json static_synapse
810 node_type_id=='464188580' pop_name=='i23Sst' -0.908226542952 DirectionRule_others 50.0 1.5 i2i.json static_synapse
811 node_type_id=='464188580' pop_name=='i4Htr3a' -0.646238117099 DirectionRule_others 50.0 1.5 i2i.json static_synapse
812 node_type_id=='464188580' pop_name=='i4Sst' -0.908226542952 DirectionRule_others 50.0 1.5 i2i.json static_synapse
813 node_type_id=='464188580' pop_name=='e4Nr5a1' 2.88078106592 DirectionRule_others 90.0 1.5 e2i.json static_synapse
814 node_type_id=='464188580' pop_name=='i1Htr3a' -1.36233981442 DirectionRule_others 50.0 3.8 i2i.json static_synapse
815 node_type_id=='464188580' pop_name=='i5Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
816 node_type_id=='464188580' pop_name=='e5noRbp4' 2.88078106592 DirectionRule_others 90.0 1.5 e2i.json static_synapse
817 node_type_id=='464188580' pop_name=='i6Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
818 node_type_id=='464188580' pop_name=='e6Ntsr1' 0.0 DirectionRule_others 90.0 1.5 e2i.json static_synapse
819 node_type_id=='314900022' pop_name=='e5Rbp4' 3.5355025647300007 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
820 node_type_id=='314900022' pop_name=='e23Cux2' 3.16334440002 DirectionRule_EE 30.0 1.6 e2e.json static_synapse
821 node_type_id=='314900022' pop_name=='i6Pvalb' -0.06501822053999999 DirectionRule_others 90.0 0.9 i2e.json static_synapse
822 node_type_id=='314900022' pop_name=='e4Scnn1a' 4.63336915062 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
823 node_type_id=='314900022' pop_name=='i23Pvalb' -0.44950868521700005 DirectionRule_others 90.0 0.9 i2e.json static_synapse
824 node_type_id=='314900022' pop_name=='i6Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
825 node_type_id=='314900022' pop_name=='i5Htr3a' -0.23278128341600002 DirectionRule_others 90.0 1.5 i2e.json static_synapse
826 node_type_id=='314900022' pop_name=='i23Htr3a' -0.23278128341600002 DirectionRule_others 90.0 1.5 i2e.json static_synapse
827 node_type_id=='314900022' pop_name=='e4Rorb' 4.63336915062 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
828 node_type_id=='314900022' pop_name=='e4other' 4.63336915062 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
829 node_type_id=='314900022' pop_name=='i5Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
830 node_type_id=='314900022' pop_name=='i4Pvalb' -0.5137242116749999 DirectionRule_others 90.0 0.9 i2e.json static_synapse
831 node_type_id=='314900022' pop_name=='i23Sst' -0.240808224223 DirectionRule_others 90.0 1.5 i2e.json static_synapse
832 node_type_id=='314900022' pop_name=='i4Htr3a' -0.23278128341600002 DirectionRule_others 90.0 1.5 i2e.json static_synapse
833 node_type_id=='314900022' pop_name=='i4Sst' -0.23278128341600002 DirectionRule_others 90.0 1.5 i2e.json static_synapse
834 node_type_id=='314900022' pop_name=='e4Nr5a1' 4.63336915062 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
835 node_type_id=='314900022' pop_name=='i1Htr3a' -0.33713151391199997 DirectionRule_others 90.0 3.8 i2e.json static_synapse
836 node_type_id=='314900022' pop_name=='i5Sst' -0.224754342608 DirectionRule_others 90.0 1.5 i2e.json static_synapse
837 node_type_id=='314900022' pop_name=='e5noRbp4' 3.5355025647300007 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
838 node_type_id=='314900022' pop_name=='i6Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
839 node_type_id=='314900022' pop_name=='e6Ntsr1' 0.0 DirectionRule_EE 30.0 1.0 e2e.json static_synapse
840 node_type_id=='313862167' pop_name=='e5Rbp4' 1.5788993967200002 DirectionRule_others 90.0 1.5 e2i.json static_synapse
841 node_type_id=='313862167' pop_name=='e23Cux2' 2.0950780456499998 DirectionRule_others 90.0 1.5 e2i.json static_synapse
842 node_type_id=='313862167' pop_name=='i6Pvalb' -0.0 DirectionRule_others 50.0 1.2 i2i.json static_synapse
843 node_type_id=='313862167' pop_name=='e4Scnn1a' 1.54853594679 DirectionRule_others 90.0 1.5 e2i.json static_synapse
844 node_type_id=='313862167' pop_name=='i23Pvalb' -0.703594426126 DirectionRule_others 50.0 1.2 i2i.json static_synapse
845 node_type_id=='313862167' pop_name=='i6Htr3a' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
846 node_type_id=='313862167' pop_name=='i5Htr3a' -0.5528241919569999 DirectionRule_others 50.0 1.5 i2i.json static_synapse
847 node_type_id=='313862167' pop_name=='i23Htr3a' -0.536071943715 DirectionRule_others 50.0 1.5 i2i.json static_synapse
848 node_type_id=='313862167' pop_name=='e4Rorb' 1.54853594679 DirectionRule_others 90.0 1.5 e2i.json static_synapse
849 node_type_id=='313862167' pop_name=='e4other' 1.54853594679 DirectionRule_others 90.0 1.5 e2i.json static_synapse
850 node_type_id=='313862167' pop_name=='i5Pvalb' -0.703594426126 DirectionRule_others 50.0 1.2 i2i.json static_synapse
851 node_type_id=='313862167' pop_name=='i4Pvalb' -0.703594426126 DirectionRule_others 50.0 1.2 i2i.json static_synapse
852 node_type_id=='313862167' pop_name=='i23Sst' -0.25128372361699997 DirectionRule_others 50.0 1.5 i2i.json static_synapse
853 node_type_id=='313862167' pop_name=='i4Htr3a' -0.536071943715 DirectionRule_others 50.0 1.5 i2i.json static_synapse
854 node_type_id=='313862167' pop_name=='i4Sst' -0.25128372361699997 DirectionRule_others 50.0 1.5 i2i.json static_synapse
855 node_type_id=='313862167' pop_name=='e4Nr5a1' 1.54853594679 DirectionRule_others 90.0 1.5 e2i.json static_synapse
856 node_type_id=='313862167' pop_name=='i1Htr3a' -0.0 DirectionRule_others 50.0 3.8 i2i.json static_synapse
857 node_type_id=='313862167' pop_name=='i5Sst' -0.46906295075099996 DirectionRule_others 50.0 1.5 i2i.json static_synapse
858 node_type_id=='313862167' pop_name=='e5noRbp4' 1.5788993967200002 DirectionRule_others 90.0 1.5 e2i.json static_synapse
859 node_type_id=='313862167' pop_name=='i6Sst' -0.0 DirectionRule_others 50.0 1.5 i2i.json static_synapse
860 node_type_id=='313862167' pop_name=='e6Ntsr1' 0.0 DirectionRule_others 90.0 1.5 e2i.json static_synapse
861 node_type_id=='480124551' pop_name=='e5Rbp4' 2.7128734318700003 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
862 node_type_id=='480124551' pop_name=='e23Cux2' 2.42730780746 DirectionRule_EE 30.0 1.6 e2e.json static_synapse
863 node_type_id=='480124551' pop_name=='i6Pvalb' -0.0498899943817 DirectionRule_others 90.0 0.9 i2e.json static_synapse
864 node_type_id=='480124551' pop_name=='e4Scnn1a' 3.5552920238800003 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
865 node_type_id=='480124551' pop_name=='i23Pvalb' -0.34491847967699996 DirectionRule_others 90.0 0.9 i2e.json static_synapse
866 node_type_id=='480124551' pop_name=='i6Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
867 node_type_id=='480124551' pop_name=='i5Htr3a' -0.178618498404 DirectionRule_others 90.0 1.5 i2e.json static_synapse
868 node_type_id=='480124551' pop_name=='i23Htr3a' -0.178618498404 DirectionRule_others 90.0 1.5 i2e.json static_synapse
869 node_type_id=='480124551' pop_name=='e4Rorb' 3.5552920238800003 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
870 node_type_id=='480124551' pop_name=='e4other' 3.5552920238800003 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
871 node_type_id=='480124551' pop_name=='i5Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
872 node_type_id=='480124551' pop_name=='i4Pvalb' -0.39419254820200006 DirectionRule_others 90.0 0.9 i2e.json static_synapse
873 node_type_id=='480124551' pop_name=='i23Sst' -0.18477775696899998 DirectionRule_others 90.0 1.5 i2e.json static_synapse
874 node_type_id=='480124551' pop_name=='i4Htr3a' -0.178618498404 DirectionRule_others 90.0 1.5 i2e.json static_synapse
875 node_type_id=='480124551' pop_name=='i4Sst' -0.178618498404 DirectionRule_others 90.0 1.5 i2e.json static_synapse
876 node_type_id=='480124551' pop_name=='e4Nr5a1' 3.5552920238800003 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
877 node_type_id=='480124551' pop_name=='i1Htr3a' -0.258688859758 DirectionRule_others 90.0 3.8 i2e.json static_synapse
878 node_type_id=='480124551' pop_name=='i5Sst' -0.17245923983800002 DirectionRule_others 90.0 1.5 i2e.json static_synapse
879 node_type_id=='480124551' pop_name=='e5noRbp4' 2.7128734318700003 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
880 node_type_id=='480124551' pop_name=='i6Sst' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
881 node_type_id=='480124551' pop_name=='e6Ntsr1' 0.0 DirectionRule_EE 30.0 1.0 e2e.json static_synapse
882 node_type_id=='486146717' pop_name=='e5Rbp4' 6.825594901240001 DirectionRule_EE 30.0 2.5 e2e.json static_synapse
883 node_type_id=='486146717' pop_name=='e23Cux2' 6.10711122742 DirectionRule_EE 30.0 1.6 e2e.json static_synapse
884 node_type_id=='486146717' pop_name=='i6Pvalb' -0.12552332419 DirectionRule_others 90.0 0.9 i2e.json static_synapse
885 node_type_id=='486146717' pop_name=='e4Scnn1a' 8.94512173898 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
886 node_type_id=='486146717' pop_name=='i23Pvalb' -0.8678155746449999 DirectionRule_others 90.0 0.9 i2e.json static_synapse
887 node_type_id=='486146717' pop_name=='i6Htr3a' -0.0 DirectionRule_others 90.0 1.5 i2e.json static_synapse
888 node_type_id=='486146717' pop_name=='i5Htr3a' -0.449404494014 DirectionRule_others 90.0 1.5 i2e.json static_synapse
889 node_type_id=='486146717' pop_name=='i23Htr3a' -0.449404494014 DirectionRule_others 90.0 1.5 i2e.json static_synapse
890 node_type_id=='486146717' pop_name=='e4Rorb' 8.94512173898 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
891 node_type_id=='486146717' pop_name=='e4other' 8.94512173898 DirectionRule_EE 30.0 1.3 e2e.json static_synapse
892 node_type_id=='486146717' pop_name=='i5Pvalb' -0.0 DirectionRule_others 90.0 0.9 i2e.json static_synapse
893 node_type_id=='486146717' pop_name=='i4Pvalb' -0.99178922817 DirectionRule_others 90.0 0.9 i2e.json static_synapse
894 node_type_id=='486146717' pop_name=='i23Sst' -0.464901200704 DirectionRule_others 90.0 1.5 i2e.json static_synapse
895 node_type_id=='486146717' pop_name=='i4Htr3a' -0.449404494014 DirectionRule_others 90.0 1.5 i2e.json static_synapse
896 node_type_id=='486146717' pop_name=='i4Sst' -0.449404494014 DirectionRule_others 90.0 1.5 i2e.json static_synapse
